개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
주유소,09_28_07_P,주식회사 폴라리스피티에스(폴라리스 오일),196033.505917505,449802.609890642,주유소,
주유소,09_28_07_P,유한회사 제이에이치에너지그룹,204662.747132837,444764.093388357,주유소,
주유소,09_28_07_P,남일해양(주),385854.040432695,178693.084068015,주유소,
주유소,09_28_07_P,(주)이모야,391547.10506922,182183.563603933,주유소,
주유소,09_28_07_P,(주)원에너비즈,389271.253423757,192454.257925977,주유소,
주유소,09_28_07_P,(주)신광해운,385542.342258439,180246.439800023,주유소,
주유소,09_28_07_P,(주)제이앤케이마린,385641.07975677,180275.065806435,주유소,
주유소,09_28_07_P,(주)김해케미칼,380208.744529511,191854.625166671,주유소,
주유소,09_28_07_P,우담석유(주),367475.185418876,179667.235854775,주유소,
주유소,09_28_07_P,(주)경진이엔에스,387393.516271017,184043.587758615,주유소,
주유소,09_28_07_P,주식회사 동우에너지,385555.643517293,180066.352969839,주유소,
주유소,09_28_07_P,(주)해림해운,387703.04599269,184060.087160652,주유소,
주유소,09_28_07_P,주식회사 애미마린해상급유,386168.062735497,181834.71610107,주유소,
주유소,09_28_07_P,미관주식회사,384249.201710589,180080.172971726,주유소,
주유소,09_28_07_P,(주)스타에너지,188896.833307335,421547.911644102,주유소,
주유소,09_28_07_P,대일에너지(주),228761.252946664,409076.458024332,주유소,
주유소,09_28_07_P,(주)대영에너지,179292.356507914,462204.753197046,주유소,
주유소,09_28_07_P,(주)정원에너지,176479.501804551,444807.552726648,주유소,
주유소,09_28_07_P,(주)윈업,185899.540741042,264415.712446343,주유소,
주유소,09_28_07_P,코리아에너지,188632.278016872,410765.84012378,주유소,
주유소,09_28_07_P,(주)인코리아네트웍스,197402.623749108,412491.320804442,주유소,
주유소,09_28_07_P,(주)도양산업,171827.104381647,434646.893066718,주유소,
주유소,09_28_07_P,DM오일(주),204503.883760709,382417.225258058,주유소,
주유소,09_28_07_P,(주)동서이엔지,187126.516104819,456151.006198759,주유소,
주유소,09_28_07_P,(주)세븐디이노베이션,396353.330682945,262678.6004764,주유소,
주유소,09_28_07_P,(주)인터오일,204980.860300354,486472.541526493,주유소,
주유소,09_28_07_P,신흥에너뱅크(주),204503.883760709,382417.225258058,주유소,
주유소,09_28_07_P,(주)우리석유,212369.212478462,455794.015908037,주유소,
주유소,09_28_07_P,(주)오일체인,174545.113489437,409840.60914615,주유소,
주유소,09_28_07_P,(주)태광에너지,197816.352504811,433277.88522269,주유소,
주유소,09_28_07_P,(주)수진에너지,187395.726664453,456625.771692696,주유소,
주유소,09_28_07_P,(주)근화씨엔피,211453.585480512,434232.899729905,주유소,
주유소,09_28_07_P,쌍용에너지(주),211309.096228397,436659.539887936,주유소,
주유소,09_28_07_P,(주)일이삼,237971.229542814,420476.95937415,주유소,
주유소,09_28_07_P,(주)노원에너지,178130.070705318,463067.897375618,주유소,
주유소,09_28_07_P,(주)엠에스오일,214451.409137574,390173.802298773,주유소,
주유소,09_28_07_P,정동,295993.620230566,207391.303510746,주유소,
주유소,09_28_07_P,디케이에너지,386202.428757147,210752.116522171,주유소,
주유소,09_28_07_P,화인에너지,243716.431060233,382421.849984079,주유소,
주유소,09_28_07_P,대원에너지(주),399628.736241955,266543.313303916,주유소,
주유소,09_28_07_P,(주)용에너지,307635.488431018,324873.465339653,주유소,
주유소,09_28_07_P,(주)대광석유,308239.765357702,407852.252947949,주유소,
주유소,09_28_07_P,주식회사 하나에너텍,357015.49298771,260052.274058761,주유소,
주유소,09_28_07_P,(주)건국종합상사,414147.777356103,287552.171695845,주유소,
주유소,09_28_07_P,윈에너지,387211.52169199,215139.408230237,주유소,
주유소,09_28_07_P,대곡농협,306252.479564963,196523.654836683,주유소,
주유소,09_28_07_P,(주)공항석유,412366.340296024,280182.689217468,주유소,
주유소,09_28_07_P,청안환경,374668.123561934,271970.289355641,주유소,
주유소,09_28_07_P,(주)강동코프레이션,317922.674457516,247268.025061125,주유소,
주유소,09_28_07_P,주식회사 디케이에너지,328820.72637332,277097.601490043,주유소,
주유소,09_28_07_P,(주)삼진이앤지,413388.788969914,283306.93120258,주유소,
주유소,09_28_07_P,(주)제오에너지,211594.154839157,446782.812809795,주유소,
주유소,09_28_07_P,(주)콤파스폴,201733.675,445812.905,주유소,
주유소,09_28_07_P,(주)콤파스폴,201733.675,445812.905,주유소,
주유소,09_28_07_P,한솔에너지(주),185795.386177426,445827.441199077,주유소,
주유소,09_28_07_P,뉴오일뱅크 주식회사,203028.877230349,444037.718817655,주유소,
주유소,09_28_07_P,진에너지(주),203069.15698824,443223.30702311,주유소,
주유소,09_28_07_P,(주)오일드림,203815.668827003,441633.343952614,주유소,
주유소,09_28_07_P,(주)사이버페트로,206738.5345067,450123.409253788,주유소,
주유소,09_28_07_P,(주)진세상사,202425.73,444852.88,주유소,
주유소,09_28_07_P,(주)대일기업에너지,207990.479257211,457183.637796144,주유소,
주유소,09_28_07_P,알비타페트로코리아케미칼코리아 주식회사,202408.927424445,443494.434121253,주유소,
주유소,09_28_07_P,대동이앤아이 주식회사,207746.151245202,457922.120883717,주유소,
주유소,09_28_07_P,송원에너지(주),202250.956106369,444844.103240117,주유소,
주유소,09_28_07_P,(주)이시스디스트리뷰션,190050.903572929,440523.497478209,주유소,
주유소,09_28_07_P,동아석유(주),202761.798881633,455604.95528121,주유소,
주유소,09_28_07_P,(주)보성광유,204933.423687109,445141.77035067,주유소,
주유소,09_28_07_P,(주)케이씨페트로,192883.820838805,447484.878116314,주유소,
주유소,09_28_07_P,(주)지엘케이,201070.374374053,442706.851934959,주유소,
주유소,09_28_07_P,(주)유성이앤지,187897.979059132,447962.426928832,주유소,
주유소,09_28_07_P,일진에너지,192925.044821539,457155.332469379,주유소,
주유소,09_28_07_P,(주)다보에너지,206907.041204344,450698.100538804,주유소,
주유소,09_28_07_P,(주)백호에너지,206335.79078432,499569.514444006,주유소,
주유소,09_28_07_P,(주)호반에너지,210491.321883503,443569.763243482,주유소,
주유소,09_28_07_P,(주)네오오일비즈,192974.136279143,447585.389404675,주유소,
주유소,09_28_07_P,(주)다우페트로,182035.460120295,455607.061702827,주유소,
주유소,09_28_07_P,주식회사 근화씨엔피,197567.747824202,452347.973860449,주유소,
주유소,09_28_07_P,주식회사 인코리아에너지,195830.364020863,444519.741391406,주유소,
주유소,09_28_07_P,주식회사 에스티원,206590.046202018,452410.619464697,주유소,
주유소,09_28_07_P,㈜서해유조,167243.965908155,439557.071555988,주유소,
주유소,09_28_07_P,주식회사 에너지세븐,204615.364777705,444884.394551474,주유소,
주유소,09_28_07_P,㈜삼우에너지,169408.747333333,443312.453666667,주유소,
주유소,09_28_07_P,(주)한국에너지,403065.542986784,232815.990601235,주유소,
주유소,09_28_07_P,주식회사 나원산업,409527.974689368,233071.933955017,주유소,
주유소,09_28_07_P,주식회사 영산에너지,409800.311205709,228866.181771472,주유소,
주유소,09_28_07_P,(주)세한네트웍스,410968.357451002,231956.571908341,주유소,
주유소,09_28_07_P,주식회사 에스에이치에너지,409628.195003509,231117.717963618,주유소,
