개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
세탁,06_20_01_P,대성크리닝샵,344625.531603835,262123.754405258,세탁,
세탁,06_20_01_P,원크린클럽협동조합,348103.32664226,268743.555815185,세탁,
세탁,06_20_01_P,주식회사 크린스토리,354179.31078809,264402.861548443,세탁,
세탁,06_20_01_P,천년세탁소,358060.647418873,265160.34467625,세탁,
세탁,06_20_01_P,미미세탁소,347207.691057693,265158.457141627,세탁,
세탁,06_20_01_P,부광세탁소,348380.361069075,265922.280401756,세탁,
세탁,06_20_01_P,수도크리닝,353955.832876411,264371.633502553,세탁,
세탁,06_20_01_P,이천뜨란채세탁소,344979.425638137,262220.706405023,세탁,
세탁,06_20_01_P,화성파크세탁,355482.435571958,265110.866676298,세탁,
세탁,06_20_01_P,백합컴퓨터세탁,347925.072763753,269363.658433765,세탁,
세탁,06_20_01_P,윤성명품세탁,345521.874082739,265224.903695585,세탁,
세탁,06_20_01_P,세탁하우스,347968.630850791,272275.989644041,세탁,
세탁,06_20_01_P,한마음크리닝,344861.391961899,261885.457157023,세탁,
세탁,06_20_01_P,대구세탁소,341621.235528739,260623.246090964,세탁,
세탁,06_20_01_P,동성,342010.626071403,261567.301666767,세탁,
세탁,06_20_01_P,무지개세탁소,340905.481331698,261212.291852771,세탁,
세탁,06_20_01_P,온누리,342276.791180092,262294.946115043,세탁,
세탁,06_20_01_P,그린세탁소,354189.649237981,264382.597301214,세탁,
세탁,06_20_01_P,하얀세탁,352960.564405574,263745.007869769,세탁,
세탁,06_20_01_P,효목크리닝,348075.367980872,265250.429724231,세탁,
세탁,06_20_01_P,승일세탁소,353864.084938473,264807.265745919,세탁,
세탁,06_20_01_P,에덴세탁소,347887.794891094,269473.389616372,세탁,
세탁,06_20_01_P,백운세탁소,347130.795195947,266056.303129063,세탁,
세탁,06_20_01_P,팔공세탁소,347691.357798616,267239.793633746,세탁,
세탁,06_20_01_P,강변세탁,350630.76283467,265626.145173533,세탁,
세탁,06_20_01_P,동서,347573.148346575,266457.60420826,세탁,
세탁,06_20_01_P,한양세탁소,353525.168669397,264683.872988936,세탁,
세탁,06_20_01_P,성지세탁소,354822.123190404,265109.601336894,세탁,
세탁,06_20_01_P,금성세탁소,353620.364254505,264991.681233049,세탁,
세탁,06_20_01_P,롯데 세탁소,355842.990353085,264642.823860581,세탁,
세탁,06_20_01_P,월드크리닝,353656.698441038,263971.032666915,세탁,
세탁,06_20_01_P,청기와세탁소,347924.186363027,266547.918961677,세탁,
세탁,06_20_01_P,백영세탁소,345934.894219453,265910.346782813,세탁,
세탁,06_20_01_P,신서크리닝,355973.969437156,265041.772949663,세탁,
세탁,06_20_01_P,신세계세탁소,350397.659498179,266053.350540005,세탁,
세탁,06_20_01_P,로하스케미칼,351363.786222919,265238.265307073,세탁,
세탁,06_20_01_P,한국세탁소,345871.235990206,264640.949281828,세탁,
세탁,06_20_01_P,동광세탁소,347372.765030747,266075.237148646,세탁,
세탁,06_20_01_P,한성세탁소,347507.671235512,266749.927237186,세탁,
세탁,06_20_01_P,율하세탁소,353311.744021122,264468.308061537,세탁,
세탁,06_20_01_P,한남세탁소,348357.095018481,265265.038055444,세탁,
세탁,06_20_01_P,삼성세탁소,336113.313538079,257842.919130292,세탁,
세탁,06_20_01_P,진흥세탁소,335457.035798758,264658.622959003,세탁,
세탁,06_20_01_P,태성세탁소,331969.032124156,262849.651903616,세탁,
세탁,06_20_01_P,소망세탁소,334699.779353676,256883.585460284,세탁,
세탁,06_20_01_P,대명,342386.653548678,260804.203853869,세탁,
세탁,06_20_01_P,형제,342205.13450274,260822.154366746,세탁,
세탁,06_20_01_P,서울세탁소,341556.215943225,261221.460523193,세탁,
세탁,06_20_01_P,유정,341014.84788732,261143.015300731,세탁,
세탁,06_20_01_P,욱일사,341940.01739153,261147.450720088,세탁,
세탁,06_20_01_P,한남,341275.792840739,261185.578042107,세탁,
세탁,06_20_01_P,백설세탁소,348063.374419292,265882.558185348,세탁,
세탁,06_20_01_P,한가람세탁소,347195.894670149,266073.187342573,세탁,
세탁,06_20_01_P,더샵이시아세탁,347494.641748169,270678.836854089,세탁,
세탁,06_20_01_P,백자세탁소,351315.311815929,265411.632009139,세탁,
세탁,06_20_01_P,대성세탁양복,349906.6708016,266162.098783703,세탁,
세탁,06_20_01_P,세븐하이트세탁,353242.685008874,264042.821022089,세탁,
세탁,06_20_01_P,명품 세탁소,349156.103653857,266744.55328183,세탁,
세탁,06_20_01_P,옥천세탁,347912.142090291,267069.942078274,세탁,
세탁,06_20_01_P,행운세탁소,353441.768426177,264144.709127613,세탁,
세탁,06_20_01_P,신일해피트리세탁소,356175.418160422,264828.215268794,세탁,
세탁,06_20_01_P,휴포레명품크리닝,348154.890366483,270375.964250191,세탁,
세탁,06_20_01_P,궁전세탁소,346380.331188369,265994.109364857,세탁,
세탁,06_20_01_P,나루터세탁소,347113.469788501,264926.420788882,세탁,
세탁,06_20_01_P,태왕세탁소,347841.699671429,272229.951944816,세탁,
세탁,06_20_01_P,광신세탁소,347403.781178277,264675.087129606,세탁,
세탁,06_20_01_P,명성세탁,335147.464305649,256439.29145912,세탁,
세탁,06_20_01_P,청아람세탁,332618.867871513,263059.224419145,세탁,
세탁,06_20_01_P,탑크리닝,333172.004263448,264798.470380253,세탁,
세탁,06_20_01_P,모아 세탁소,330750.666654624,245194.80941092,세탁,
세탁,06_20_01_P,백의민족,329347.673241455,254556.061197212,세탁,
세탁,06_20_01_P,화이트,344354.797531468,261801.428180295,세탁,
세탁,06_20_01_P,우리세탁소,344266.964309431,261514.826296162,세탁,
세탁,06_20_01_P,행복세탁소,342480.998483118,261307.918318215,세탁,
세탁,06_20_01_P,성산세탁,342336.598720356,262831.795111844,세탁,
세탁,06_20_01_P,파크세탁소,341832.523070721,261278.242266724,세탁,
세탁,06_20_01_P,성우세탁소,350503.600909682,266013.720131687,세탁,
세탁,06_20_01_P,실로암세탁,348481.061020408,265903.084984901,세탁,
세탁,06_20_01_P,로얄세탁소,347852.933179239,272488.376610064,세탁,
세탁,06_20_01_P,청수,350209.928580407,265522.810234897,세탁,
세탁,06_20_01_P,백만불세탁소,345995.021743051,265752.935130589,세탁,
세탁,06_20_01_P,대경세탁소,354431.397373267,264651.861060731,세탁,
세탁,06_20_01_P,한밭컴퓨터세탁소,348105.713871677,269414.242835651,세탁,
세탁,06_20_01_P,영천세탁소,348943.621919865,266874.871028838,세탁,
세탁,06_20_01_P,캐스빌세탁,346139.438048264,265370.410094984,세탁,
세탁,06_20_01_P,닥터버블,345855.347031814,264812.056616036,세탁,
세탁,06_20_01_P,팔공산 세탁,347592.45653728,272353.062614613,세탁,
세탁,06_20_01_P,크린토피아동대구지사,349810.467894893,266276.44384656,세탁,크린토피아
