개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
뷰티,07_22_03_P,씨제이올리브영(주)개봉역북부점,187467.905334929,443669.631331697,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)롯데몰수지점,207273.490731332,423410.218285701,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)청라커낼에비뉴점,169500.0,447843.875,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)세종대평점,224772.679932981,330291.245824336,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)포항장성점,414829.669029305,288682.382976526,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)원흥역점,188799.571664945,460792.369030036,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)구미확장단지점,328971.484612721,295981.341111898,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)안산월피공원점,186422.66092707,425188.259849362,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영 거제아주점,354172.331995997,153268.964447002,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 미사효성점,216753.071849967,451631.467982946,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 경북도청신도시점,333293.611954126,342741.927963724,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)전주에코시티점,211488.030742851,263730.385551555,뷰티,올리브영
뷰티,07_22_03_P,올리브영홈플러스작전점,175291.982296046,447141.041163927,뷰티,올리브영
