개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
약국,01_01_06_P,동백약국,191376.965876563,439105.872924684,약국,
약국,01_01_06_P,사랑이가득한약국,191489.555608103,451951.966810481,약국,
약국,01_01_06_P,기쁨약국,192001.514752764,450446.329159526,약국,
약국,01_01_06_P,메디칼갑산약국,205803.075064276,454386.986107641,약국,
약국,01_01_06_P,메디컬우리약국,205652.344001265,454717.458080617,약국,
약국,01_01_06_P,다나을약국,201429.561559995,449606.18233635,약국,
약국,01_01_06_P,보명약국,201738.555110782,449425.633108265,약국,
약국,01_01_06_P,북가좌온누리에약국,192223.566051955,453368.538922049,약국,
약국,01_01_06_P,영창당약국,192980.191934009,457346.531380645,약국,
약국,01_01_06_P,수정약국,193093.803032617,455314.637659063,약국,
약국,01_01_06_P,인제약국,206689.364439191,454613.651437081,약국,
약국,01_01_06_P,초록약국,208508.02689248,454127.818163908,약국,
약국,01_01_06_P,수성약국,208283.548205106,456330.49095806,약국,
약국,01_01_06_P,조은약국,208937.171025791,455538.867654047,약국,
약국,01_01_06_P,진로약국,204799.750078838,448317.872400495,약국,
약국,01_01_06_P,연희위드팜약국,194956.054120837,451227.707140009,약국,
약국,01_01_06_P,은빛약국,192820.307469105,457905.242232583,약국,
약국,01_01_06_P,신일약국,193299.735991454,455390.583613134,약국,
약국,01_01_06_P,서부새생명약국,192717.554076641,455974.011505916,약국,
약국,01_01_06_P,우리정다운약국,192541.503288881,458030.946157393,약국,
약국,01_01_06_P,디엠씨4번출구약국,191287.170393418,452799.599269845,약국,
약국,01_01_06_P,응암프라자약국,192569.755146918,454075.055042729,약국,
약국,01_01_06_P,유정약국,193163.314321177,457498.307953996,약국,
약국,01_01_06_P,중앙약국,192834.905494255,457646.231331914,약국,
약국,01_01_06_P,열린프라자약국,193629.467856025,456677.678455514,약국,
약국,01_01_06_P,정다운약국,212592.63,443533.28,약국,
약국,01_01_06_P,인앤아웃약국,198150.300374121,452019.212642931,약국,
약국,01_01_06_P,세란약국,194342.891940012,450762.544048004,약국,
약국,01_01_06_P,온누리선약국,196913.333833025,451539.186788747,약국,
약국,01_01_06_P,서린약국,193188.17995478,452768.484980737,약국,
약국,01_01_06_P,비타민약국,192527.699028194,453789.549119275,약국,
약국,01_01_06_P,바로약국,198286.311784052,452091.444332546,약국,
약국,01_01_06_P,혜화약국,199977.671430146,453798.839565391,약국,
약국,01_01_06_P,남영약국,198658.943470079,452604.254902527,약국,
약국,01_01_06_P,수약국,192307.272596276,452028.412394505,약국,
약국,01_01_06_P,예일태평양약국,192584.639355994,456538.922729473,약국,
약국,01_01_06_P,믿음메디칼약국,192610.988662068,454303.346183836,약국,
약국,01_01_06_P,프라자약국,190130.539437578,446164.896053268,약국,
약국,01_01_06_P,수약국,191306.893583151,444972.560318449,약국,
약국,01_01_06_P,선화약국,208850.12166343,455330.530527462,약국,
약국,01_01_06_P,경하프라자약국,192482.668392331,456631.827461862,약국,
약국,01_01_06_P,메디팜경약국,192863.823373461,454605.351647758,약국,
약국,01_01_06_P,조은약국,193552.382108657,460276.405968655,약국,
약국,01_01_06_P,새봄약국,191910.188821954,454942.95018707,약국,
약국,01_01_06_P,우리생한약국,192699.72046037,456463.26754613,약국,
약국,01_01_06_P,정다운약국,193315.114517166,456214.901839894,약국,
약국,01_01_06_P,금천약국,197959.781471292,450999.098381857,약국,
약국,01_01_06_P,대도약국,199251.655928233,451004.196680407,약국,
약국,01_01_06_P,메디팜건강약국,190614.8075377,453407.41213362,약국,
약국,01_01_06_P,김약국,185195.750311335,446675.50089973,약국,
약국,01_01_06_P,엄마손약국,185505.381428112,446337.165995936,약국,
약국,01_01_06_P,보광약국,200083.011020794,453020.339609285,약국,
약국,01_01_06_P,효성약국,200840.8822373,452618.366062301,약국,
약국,01_01_06_P,신두산약국,201294.782989882,452365.246138318,약국,
약국,01_01_06_P,종로백세약국,200133.776191654,452108.291497711,약국,
약국,01_01_06_P,서울종로약국,200076.577391638,453279.402204752,약국,
약국,01_01_06_P,소망약국,201238.696068454,452317.86559669,약국,
약국,01_01_06_P,광화문윤약국,197841.421685319,452035.176830457,약국,
약국,01_01_06_P,경희궁햇살약국,196711.256846666,452060.860508565,약국,
약국,01_01_06_P,태평양약국,199217.330753904,451974.244323975,약국,
약국,01_01_06_P,대학약국,199704.625106697,452722.595266275,약국,
약국,01_01_06_P,신당약국,191036.674364816,445151.9790014,약국,
약국,01_01_06_P,이레약국,191203.399218577,443193.106639318,약국,
약국,01_01_06_P,다민약국,185099.82674039,445627.497359739,약국,
약국,01_01_06_P,나눔약국,188633.716610661,448384.092557002,약국,
약국,01_01_06_P,온누리조은약국,185214.1358482,447808.60383603,약국,
약국,01_01_06_P,조아약국,187803.927345869,445959.667219293,약국,
약국,01_01_06_P,보룡약국,187916.262445693,449629.868996021,약국,
약국,01_01_06_P,수약국,186971.769170476,446249.655024105,약국,
약국,01_01_06_P,유승약국,193011.21210348,456546.901101372,약국,
약국,01_01_06_P,희래약국,192068.650243342,456937.287800624,약국,
약국,01_01_06_P,신백제약국,200363.217845298,452115.190202487,약국,
약국,01_01_06_P,종로한사랑약국,201350.473375538,452279.7442603,약국,
약국,01_01_06_P,제일약국,198277.599730607,452200.56645835,약국,
약국,01_01_06_P,건강한세상약국,197100.454914007,451691.194358665,약국,
약국,01_01_06_P,성진약국,199984.033653033,453695.726399703,약국,
약국,01_01_06_P,건강약국,190953.118785728,447437.374550348,약국,
약국,01_01_06_P,종오약국,199882.647991577,452093.10315864,약국,
약국,01_01_06_P,보령약국,199959.551993815,452096.434395533,약국,
약국,01_01_06_P,통인한약국,197233.272130098,453077.016609877,약국,
약국,01_01_06_P,중앙약국,196897.919369076,451682.186997114,약국,
약국,01_01_06_P,신세계약국,199170.878365603,451982.38164359,약국,
약국,01_01_06_P,신서대문대학약국,196895.299918938,451690.419790653,약국,
약국,01_01_06_P,다나약국,199214.548011588,451983.042894684,약국,
약국,01_01_06_P,종로프라자약국,187843.611020504,447366.640645544,약국,
약국,01_01_06_P,메디칼중앙약국,188617.140810233,446949.529618415,약국,
약국,01_01_06_P,캐슬온누리약국,201359.53353905,452395.659064842,약국,
약국,01_01_06_P,푸른온누리약국,197094.551652537,451683.728773742,약국,
약국,01_01_06_P,경일약국,196860.893154849,455863.128343879,약국,
약국,01_01_06_P,햇살온누리약국,188454.414943734,448208.039742948,약국,
