개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
편의점,07_24_05_P,씨유 영천고경별빛점,388424.48733963,278888.264394593,편의점,CU
편의점,07_24_05_P,지에스25 군산대학로점,171656.212612415,271948.799085715,편의점,GS25
편의점,07_24_05_P,씨유 서하남감북점,213537.560574396,446447.169382072,편의점,CU
편의점,07_24_05_P,지에스(GS)25 진주일반성점,316229.502036226,186532.222860232,편의점,GS25
편의점,07_24_05_P,세븐일레븐 김제원평점,199476.606057189,246625.675434766,기타 휴게음식점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 익산휴먼시아점,196944.596813179,269957.279609251,기타 휴게음식점,세븐일레븐
편의점,07_24_05_P,지에스25 은파롯데점,171994.640505321,271638.402131683,편의점,GS25
편의점,07_24_05_P,이마트24 헤이리마을점,173613.730036964,476048.818135288,편의점,이마트24
편의점,07_24_05_P,이마트24 일산메르헨점,179323.493409099,461999.535266359,편의점,이마트24
편의점,07_24_05_P,세븐일레븐 한라2차점,193306.187787088,427004.652047563,편의점,세븐일레븐
편의점,07_24_05_P,씨유(CU)쌍문인히어점,202807.994312282,460388.582450382,편의점,CU
편의점,07_24_05_P,세븐일레븐 도봉중앙점,202847.4056814,462785.10417183,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 용인샤론점,219737.566618284,418591.562048235,편의점,세븐일레븐
편의점,07_24_05_P,CU동탄중앙점,206464.861252666,411602.535321804,기타 휴게음식점,CU
편의점,07_24_05_P,지에스25 화성매향점,179224.288395664,394350.340322507,편의점,GS25
편의점,07_24_05_P,이마트24 동탄코너원점,208968.069907553,412439.577295696,편의점,이마트24
편의점,07_24_05_P,씨유(CU)청주산남원룸점,241762.886979931,345380.863847481,편의점,CU
편의점,07_24_05_P,이마트24 신현제일점,170350.496996502,446477.174418925,편의점,이마트24
편의점,07_24_05_P,GS25 논현동우점,203156.329796114,445218.33014335,편의점,GS25
편의점,07_24_05_P,이마트24 옥정호수점,208599.341991448,480182.422724352,편의점,이마트24
편의점,07_24_05_P,씨유 구리교문중앙점,211571.462303188,453975.428320475,편의점,CU
편의점,07_24_05_P,지에스(GS)25 온산신한중공업점,413345.34858487,213938.909489886,편의점,GS25
편의점,07_24_05_P,세븐일레븐 화성남양양우점,184139.43092836,411344.684578724,편의점,세븐일레븐
편의점,07_24_05_P,125편의점,213769.001442721,257785.369735494,편의점,
편의점,07_24_05_P,씨유 우면네이처점,202190.137340546,440262.27086909,편의점,CU
편의점,07_24_05_P,세븐일레븐 신동백롯데점,213051.277601821,420066.287262024,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐용인모현말미점,220939.597050414,426350.291079112,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐용인원삼단풍점,227500.243056908,402704.622177184,편의점,세븐일레븐
편의점,07_24_05_P,지에스25 다산타워점,213582.50162668,458106.159052689,편의점,GS25
편의점,07_24_05_P,이마트24 동탄역스포츠파크점,208811.857475023,410176.861732223,편의점,이마트24
편의점,07_24_05_P,이마트24 R광주하늘마당점,192723.138577662,183408.297836247,편의점,이마트24
편의점,07_24_05_P,세븐일레븐 대전용전센터점,239091.469827985,317185.255657328,기타 휴게음식점,세븐일레븐
편의점,07_24_05_P,씨유 평택인벤스점,207845.655247883,387444.196115272,편의점,CU
편의점,07_24_05_P,씨유 오산운암중앙점,206535.060527034,405533.305164114,편의점,CU
편의점,07_24_05_P,세븐일레븐 음성오갑산휴게소점,261548.584357262,401601.885035781,편의점,세븐일레븐
편의점,07_24_05_P,포항GS죽도희망점,412721.474343527,284055.375367577,편의점,GS25
편의점,07_24_05_P,이마트24 진주월드점,302514.30939914,188867.618487822,편의점,이마트24
편의점,07_24_05_P,씨유 옥정본점,208433.739586552,479229.469247285,편의점,CU
편의점,07_24_05_P,씨유 양주부곡제일점,197833.105032128,469007.6254347,편의점,CU
편의점,07_24_05_P,씨유 독산소비자점,190976.938978625,440262.458085627,편의점,CU
편의점,07_24_05_P,씨유 대산삼길포중앙점,151207.328411795,388867.792134202,편의점,CU
편의점,07_24_05_P,씨유(CU) 낙원점,198817.753689913,452227.642682917,편의점,CU
편의점,07_24_05_P,비엔(B.N),201226.426233261,452040.34031489,편의점,
편의점,07_24_05_P,세븐일레븐 항동하버라인점,184178.96954649,442366.388662626,편의점,세븐일레븐
편의점,07_24_05_P,지에스25문화빌리지점,235683.553633534,311845.354719976,편의점,GS25
편의점,07_24_05_P,세븐일레븐 병점스테이점,203069.818046226,411455.646672319,편의점,세븐일레븐
편의점,07_24_05_P,지에스25수완모아엘가점,184449.285868053,186865.967652471,편의점,GS25
편의점,07_24_05_P,세븐일레븐 안동옥동드림점,352241.440201346,341659.83980513,편의점,세븐일레븐
편의점,07_24_05_P,씨유 평내우남점,220373.114234395,459948.444232451,편의점,CU
편의점,07_24_05_P,세븐일레븐 김해덕산금메달점,369997.65118524,194248.792209673,편의점,세븐일레븐
편의점,07_24_05_P,GS25 하남제일점,218937.793435973,448317.476266659,편의점,GS25
편의점,07_24_05_P,세븐일레븐 부평아이즈빌점,173617.436284589,446595.482902228,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 무교본점,198076.949537107,451651.922365289,편의점,세븐일레븐
편의점,07_24_05_P,GS25 고모리호수점,214498.863213323,476891.745342628,편의점,GS25
편의점,07_24_05_P,씨유제주가령로점,156988.043832346,961.28980297876,편의점,CU
편의점,07_24_05_P,세븐일레븐고산리점,123530.385785176,-21213.5823988606,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 부산개금대상점,384556.781496596,185578.115417382,편의점,세븐일레븐
편의점,07_24_05_P,GS25 포항 흥해마산점,410544.47612742,292667.733184915,기타 휴게음식점,GS25
편의점,07_24_05_P,씨유 뉴동성로점,344253.563675336,264184.31393652,편의점,CU
편의점,07_24_05_P,씨유 포항신흥로점,410436.513217259,292635.139557773,편의점,CU
편의점,07_24_05_P,씨유제주동초교점,156579.180002918,1936.27010432104,편의점,CU
편의점,07_24_05_P,세븐일레븐제주한림한수풀점,131807.465373679,-8375.51799042008,기타 휴게음식점,세븐일레븐
편의점,07_24_05_P,씨유 진관캐슬점,193113.249411396,459913.076110867,편의점,CU
편의점,07_24_05_P,씨유 여수죽림양우점,258642.738787807,140329.779737041,편의점,CU
편의점,07_24_05_P,세븐일레븐 여수서교점,266436.729231193,138173.743645981,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 울산전하동부점,420208.485413824,225970.910584076,편의점,세븐일레븐
편의점,07_24_05_P,GS25 익산황등점,195286.488325519,281050.972427601,편의점,GS25
편의점,07_24_05_P,세븐일레븐 군포충무점,194192.922742819,428136.984703698,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 진량신상영웅점,364159.516561275,265573.531166543,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 동탄반도점,211493.851363899,407252.360870655,편의점,세븐일레븐
편의점,07_24_05_P,씨유 울산태화타운점,409524.388786094,230688.456139672,편의점,CU
편의점,07_24_05_P,씨유첨단우리점,185508.029822894,190314.291248136,편의점,CU
편의점,07_24_05_P,세븐일레븐 송도닥터플러스점,167539.110564706,431918.771993793,일반조리판매,세븐일레븐
편의점,07_24_05_P,세븐일레븐대구동변그린점,344566.567671007,269783.515922168,편의점,세븐일레븐
편의점,07_24_05_P,지에스(GS)25북구신암로점,345381.210732857,265607.718386409,편의점,GS25
편의점,07_24_05_P,이마트24정릉508점,200431.393644281,455102.511526036,편의점,이마트24
편의점,07_24_05_P,지에스(GS)25  일운주공점,355019.992023412,150102.202887819,편의점,GS25
편의점,07_24_05_P,지에스25 이태원프리미엄,199173.956730468,448632.163588228,편의점,GS25
편의점,07_24_05_P,세븐일레븐양평교평리점,242843.429449583,442104.600505028,편의점,세븐일레븐
편의점,07_24_05_P,GS25 양평휴먼빌점,242300.509405133,442864.178626327,편의점,GS25
편의점,07_24_05_P,세븐일레븐 영암중앙로점,172096.09342255,144397.885890992,패스트푸드,세븐일레븐
편의점,07_24_05_P,씨유 역삼형지점,203435.2,443583.695,편의점,CU
편의점,07_24_05_P,씨유 공주월송패밀리점,213499.23327399,330166.329675402,편의점,CU
편의점,07_24_05_P,세븐일레븐 탄방행복점,235234.534206248,316084.160604661,편의점,세븐일레븐
편의점,07_24_05_P,GS25 탄방빌리지점,234536.198054348,315901.834098604,편의점,GS25
편의점,07_24_05_P,세븐일레븐 별내별가람역점,210045.480581343,462718.604733328,일반조리판매,세븐일레븐
편의점,07_24_05_P,세븐일레븐 군산칸타빌점,175940.849907639,273428.896398581,편의점,세븐일레븐
편의점,07_24_05_P,씨유 롯데캐슬4차점,190799.832998673,439885.941303087,편의점,CU
편의점,07_24_05_P,세븐일레븐천안성진로점,217473.528536204,378979.650444906,편의점,세븐일레븐
편의점,07_24_05_P,지에스(GS)25 하빈동곡점,328195.987472286,265155.364866092,편의점,GS25
편의점,07_24_05_P,CU청평청구타운점,236637.95734329,470758.280768,편의점,CU
편의점,07_24_05_P,씨유제주도두교차로점,150643.389512836,-118.161576633283,편의점,CU
편의점,07_24_05_P,세븐일레븐성남상대원일성점,215885.567512271,437655.20806288,편의점,세븐일레븐
편의점,07_24_05_P,움편주식회사,212065.360306302,368594.006371471,편의점,
편의점,07_24_05_P,씨유 양평옥천타운점,240547.18861703,446375.073740924,편의점,CU
편의점,07_24_05_P,세븐일레븐고덕창신베스트점,204218.390251712,393022.482970539,편의점,세븐일레븐
편의점,07_24_05_P,씨유 용두엘리니티점,202234.556676081,453021.634909258,편의점,CU
